category,x,y,attr_0,attr_1
category_2,0.42326850840764085,0.7595069189951428,0.1299256357468357,0.47068822026897994
category_8,0.9920171040052951,0.608687491717995,0.011920073876662496,0.9981826220615956
category_7,0.40788031883525677,0.6794214019610705,0.1374257727888586,0.5934795129187149
category_11,0.5570832010868653,0.9887785646129307,0.05774622329221357,0.8418708296169085
category_6,0.32005629559465876,0.32753226631062327,0.540435940932262,0.5044782505542269
category_6,0.7204366649974562,0.30244255183117263,0.0515743456539729,0.03423690244013411
category_11,0.01985950328823083,0.8337213409699852,0.48282306362842187,0.8579211144185706
category_6,0.9904437948155381,0.3830710143324607,0.3996982144984148,0.3075507794894077
category_5,0.14150857769325165,0.4518823045464224,0.3071880814305733,0.17351617322870128
category_6,0.08917610486769967,0.8625135845362201,0.9296187025890921,0.5473044409797512
category_5,0.06772152656828723,0.3994977335346417,0.827326305148019,0.5765754669810955
category_3,0.645721324552849,0.761186787698941,0.7770224933863554,0.5469361171406889
category_8,0.35562812694314794,0.2077317116161681,0.7758379870378096,0.36093170253940143
category_10,0.8015189386481768,0.9265009389021275,0.8166453406724824,0.9541313884377092
category_0,0.3952027107128926,0.9645951365044703,0.35500559281727906,0.21044296678660734
category_1,0.4296057369712355,0.07154758134544248,0.02708647432469502,0.8654849381894183
category_1,0.8818966740312072,0.1856439521622968,0.21078430188094877,0.0530164871123624
category_0,0.3710536066372152,0.6195742482841076,0.9096981218952094,0.25757867957295066
category_13,0.9180991947735141,0.939612556105659,0.709919977024297,0.7831591040282316
category_4,0.09369830913483834,0.4724000858815325,0.7605489072177688,0.8361640301165771
category_1,0.07749855261685623,0.06843484467079375,0.05537921838511872,0.6342641081941007
category_12,0.8076058514606168,0.9863017843171935,0.6009747732650208,0.8752564532415096
category_7,0.6718780141404769,0.6219653585505873,0.11920037644962755,0.024032504080196304
category_0,0.6295818506399543,0.6088214656404418,0.42108025455019793,0.8910882478382091
category_13,0.03923206444296523,0.652074966720769,0.5298608711795372,0.16087688508272746
category_2,0.45565822219848995,0.25797063186974056,0.7271207012986507,0.6341482509238441
category_4,0.5213157508050754,0.6116262457393219,0.757270389470711,0.8366237958377882
category_4,0.5676865887416885,0.41947450649864837,0.7100130318282771,0.7386479159457027
category_0,0.5117085237393213,0.7211041759495489,0.33516652431519456,0.5386842873317027
category_2,0.05363906527972795,0.9966711682635142,0.568447293706953,0.5229568469254559
category_0,0.8859099455754076,0.13618545245403624,0.09193249860259001,0.7396329202295073
category_5,0.10206973939253217,0.9301854246591104,0.501733115149708,0.2947619325011651
category_5,0.3025957135932408,0.8488208831278837,0.5521283032971717,0.3521452078316448
category_5,0.8616839056089691,0.10415333843445751,0.10570050628671623,0.22160526674459813
category_3,0.6468850271118337,0.4384244777821348,0.6386432199797677,0.5537635621788057
category_0,0.5413904880723923,0.7844342621920852,0.30078371294927453,0.26057006632087887
category_3,0.9264795975627117,0.8857732992585564,0.13994533945066379,0.9121388880383426
category_13,0.11154426811701923,0.8867850578941547,0.24525703015551115,0.23058487038058595
category_2,0.34250778942264537,0.275797872916817,0.20464359043075453,0.25909338483045175
category_4,0.7764201676965307,0.08168089032438719,0.5372850421088696,0.024024545028055844
category_4,0.8580123522603283,0.4264044669008653,0.5058628840714896,0.48479407239157857
category_4,0.10338265082674425,0.8945185032629156,0.5391373345594398,0.4832581295677639
category_11,0.28926697597709095,0.9570974028826557,0.29826571628692833,0.8914154880360122
category_9,0.8230558101589265,0.6550216505893962,0.5981926347515922,0.5559516083247763
category_6,0.4324197088152588,0.6081835339976625,0.38805647568558677,0.10549830777958513
category_12,0.8167488271682446,0.5926406915370895,0.3717657301196715,0.07853097010543786
category_10,0.4871824372371074,0.3788622629711448,0.655384662527835,0.8214105478680126
category_3,0.8484013705387712,0.7147572311641943,0.8954848185032689,0.4014025340380485
category_1,0.23511126617272748,0.2985220382542525,0.6127821554205163,0.40224044177725593
category_4,0.74119092330171,0.6468650791322886,0.9295972593906491,0.791008552347217
category_9,0.22876424083380842,0.9437981144398379,0.714444597906622,0.309265215445638
category_13,0.807881786878736,0.1884736071674762,0.016326489861629545,0.565402170669252
category_7,0.8818206658067659,0.013722774125390136,0.17301650156134907,0.9562103555884804
category_3,0.24204418487558366,0.8132775050863239,0.13707051530218328,0.14989365255736653
category_13,0.7776075510954257,0.2112191468987673,0.8429739805828116,0.8138480534456006
category_0,0.40532961454891725,0.2060342695769598,0.1522449603619631,0.9940384575179952
category_3,0.9368268014968192,0.4689050474410392,0.816356377964968,0.3058754005565433
category_2,0.8609807340994682,0.6876828169448511,0.9860683951017984,0.7994121749096474
category_1,0.5382399683583037,0.663709534088993,0.0094127467616677,0.2526178265708554
category_13,0.8308286975461092,0.20588961997716126,0.05351849004093179,0.4734085358244233
category_10,0.07631832800913552,0.4081806887009841,0.12126951607779934,0.3333422185149102
category_2,0.9875418615904409,0.42466334111167736,0.356366347350455,0.7714159504249029
category_9,0.5577661618340211,0.38601680229448865,0.6760880416911894,0.32969100156944864
category_3,0.4410476242640404,0.6704680248820143,0.1501743017227949,0.15232454750565771
category_7,0.34635601476938993,0.2617777326180636,0.7250775240177701,0.7648688438196208
category_7,0.3853731343042385,0.6094285455740497,0.13654412482566214,0.5474698724430563
category_12,0.9288516588792127,0.25636066785010936,0.2698048656915226,0.9236122533290108
category_4,0.49279011580653154,0.051210581064921934,0.8736178508638098,0.6503521126891917
category_1,0.3115750687214933,0.30456236790716984,0.41006356462098936,0.39502746214934537
category_0,0.5314068409120017,0.6894429571733947,0.9091393491995281,0.9930159251420625
category_13,0.20543149109931613,0.11313879280348405,0.38508392210543785,0.0021821592811642754
category_8,0.47227462746993865,0.6680964305147499,0.45832955990586766,0.4921076399553542
category_11,0.5308638233261018,0.7064825992372836,0.7444186514779076,0.34223689164723636
category_13,0.09916063503469419,0.713898797199722,0.6498780535206528,0.8217323158161853
category_10,0.8085047720581573,0.8789332359106351,0.5667746718499688,0.7497171595288241
category_1,0.19383323666736907,0.5777030939359716,0.09574804682883942,0.19760307084779027
category_7,0.06972809857906215,0.6970491274077464,0.15695310567777498,0.30312986088411586
category_6,0.5759487191656864,0.29975280080210454,0.689049880785702,0.28216284403282066
category_10,0.6584871983320366,0.7474453236271873,0.686248555330734,0.20703851227155123
category_10,0.026940248372034015,0.0664998715180628,0.9915202552765288,0.19424249575360697
category_13,0.390744751003542,0.30784047449937646,0.6726950933483494,0.20452644183027824
category_11,0.45979412391214625,0.3540495111700268,0.4498091046952605,0.48838134253490195
category_6,0.7987144067484508,0.8132848122106383,0.5967439240887901,0.7349376845005319
category_7,0.6445515056744558,0.8375683706220106,0.6181124990057387,0.11383759265942184
category_13,0.19380623381476547,0.6215669235580857,0.22003488054306086,0.3172050766595188
category_11,0.9292394888265362,0.25664511433430015,0.2409578850515085,0.9328149481054604
category_7,0.19430784763068654,0.7682254748778996,0.68526218690959,0.011859651593744358
category_5,0.2323794629678334,0.9399576749505527,0.0633984590859743,0.7595350818529933
category_7,0.28490434082820804,0.9723746589988752,0.08649001280716306,0.13592651850260085
category_8,0.29999545106380265,0.2130727895829727,0.30946059491861033,0.20942069646562678
category_1,0.5253708558237674,0.4751539296934765,0.6312176712702614,0.16818417703831867
category_0,0.7375255877788449,0.6793980059986868,0.17932072469692806,0.5132877753186182
category_10,0.5208552491535873,0.640144966674975,0.6616297812508352,0.6450024896280657
category_11,0.10262204030091637,0.008953747096302367,0.2049078645450353,0.8316487598015099
category_11,0.5462828700055371,0.8805752316703489,0.7817901455771636,0.9324994057446753
category_6,0.9825562378959358,0.1811577429766703,0.9977901555457763,0.7107086892241521
category_3,0.9446463241396567,0.2957485999165138,0.35052169694917923,0.29485630101683513
category_5,0.30426201800916786,0.993631808090081,0.8188365257447423,0.01549165471949554
category_13,0.8106605717274404,0.9252771439187635,0.6312782474297839,0.4952263894404314
category_4,0.19685885016286475,0.5903437164556017,0.29238626236521326,0.7330382229489792
category_1,0.14357171243716726,0.24711632150300977,0.2117884287215096,0.701148526565877
category_5,0.35574056502353246,0.8962200639116562,0.872959509435472,0.9291525502039628
category_8,0.7053878513378988,0.647058615730388,0.11182659615152701,0.8789531561751911
category_13,0.18138574852690292,0.84383895005912,0.4416840578894049,0.8243097745121849
category_1,0.5070469770006554,0.11190140749845434,0.2947541635673331,0.4906580646084491
category_1,0.6387060603225845,0.9128328121329946,0.6961522085954119,0.06939667007598282
category_13,0.3570158378364674,0.6309959303037928,0.19521445729478049,0.3680611856034095
category_11,0.33356457398876316,0.41419357784325783,0.5803747828739623,0.9112000249875097
category_4,0.5511376697739249,0.030552815606270878,0.2631780141857206,0.21505372987904747
category_7,0.14184605875302114,0.16769573610273936,0.37539461552925546,0.6659720555744657
category_5,0.5253419458898619,0.38925224518688206,0.24000466887141247,0.9677071828787147
category_4,0.9527907769086381,0.4401731984738241,0.5942499956941346,0.7983121181589424
category_1,0.9764559763685021,0.9138849328038774,0.0658086785402534,0.3049198596732813
category_13,0.39816705015814036,0.2024988227495218,0.6535277817515651,0.7284198886208224
category_12,0.5883124158113738,0.3066778388328074,0.14148427252891915,0.5041085775309038
category_5,0.3220417353131636,0.6909819428070512,0.966935389997327,0.04484600760252466
category_5,0.14295445234450088,0.3507734796825821,0.4561463841901965,0.40137233309194387
category_10,0.5416197458996425,0.5252162490204918,0.40119681581379096,0.5273194006351798
category_6,0.5190980115355008,0.7757479118351644,0.7810784628778762,0.34221296840193616
category_7,0.9013658394814184,0.878415026316089,0.022377511557786,0.40401182503093214
category_9,0.32006605638884955,0.7681571789067765,0.004396825454159647,0.06003441589136704
category_7,0.7146106823959508,0.78719571406917,0.8633824004380214,0.19779502470435817
category_13,0.4408684535035148,0.7415111705578767,0.09703892805360259,0.8632982293957991
category_7,0.005494145771068548,0.10141798688522141,0.5819426288360225,0.8670360129394431
category_13,0.2091403910187717,0.8747524445997498,0.48199690464076794,0.3319098612953203
category_4,0.12748328459717184,0.6046117344913436,0.555186350820086,0.6717776831756498
category_4,0.6754349141742322,0.8550540334442034,0.093016606990865,0.6796363973823049
category_13,0.6376989501913629,0.16494312686599266,0.012156056460922327,0.9121752082167318
category_9,0.09371423548164637,0.8231900707457707,0.6871406158345659,0.7075244661350674
category_12,0.9161198305730988,0.5244216995099641,0.9182259028493711,0.6559084417594437
category_9,0.5803460342220792,0.9148375519093075,0.41670375596108844,0.3160503147934609
category_1,0.11463257875532928,0.7469709813993377,0.29269673540616215,0.2708067337264206
category_2,0.03237779333906621,0.5284690032843923,0.7331182544920798,0.9043299962811332
category_12,0.17943994161094734,0.23650294964930907,0.955455262908844,0.6634567228934793
category_12,0.6699185184619335,0.3799119250372074,0.4340784015721797,0.02430154347328295
category_13,0.06516690018214111,0.41465395296294316,0.7143338740578679,0.5214560961098257
category_13,0.2976524643612274,0.22903257212716566,0.08525642245643339,0.8753513005902475
category_7,0.9295011300756126,0.431485970873128,0.6014309080876563,0.28252581072098626
category_8,0.9130080102787886,0.15307726066160487,0.003609810436999261,0.17550259096216292
category_6,0.16304071013694965,0.912868878208318,0.8706520656596642,0.38674647155352215
category_11,0.9932768153211283,0.8092074955510512,0.6653882543368262,0.0489699482821202
category_5,0.292464404421207,0.980743575527761,0.7735636469529378,0.1596552381147993
category_0,0.13417345058787034,0.937474096900626,0.4957814353117015,0.0765804574870873
category_6,0.902160400719897,0.08401289005543044,0.715923562494012,0.48733709012286464
category_2,0.6444659099711935,0.06303309392834666,0.33105191269386447,0.04807843025127245
category_6,0.5663437419630404,0.20874645499877964,0.21895683263285226,0.5326762932720218
category_8,0.08344759861386097,0.6954963362884216,0.9248513825914493,0.7101094335818239
category_8,0.27093931981355845,0.46232640204068387,0.3954347385729413,0.39951880557232344
category_12,0.2302504285621767,0.2710489570267278,0.11281713955129324,0.3831805080984677
category_12,0.6348517024845578,0.3897985411875726,0.4909604473957411,0.6995337100371901
category_13,0.1996396261119433,0.988194504393838,0.4530431333246372,0.4014587980880888
category_0,0.15570866358122482,0.17620737920744323,0.22577674310641282,0.5825340252430581
category_11,0.9113412060397006,0.6086734321572995,0.830148228745146,0.5733421279741472
category_11,0.5594699884163535,0.23736631612785397,0.4968285662934192,0.7199748427610333
category_12,0.5604818291690529,0.5090369599238044,0.33966182120621724,0.35942387042947466
category_3,0.9994788024118602,0.004338444109889261,0.45957670496779257,0.6273472139165843
category_10,0.014976454325863808,0.9350406134480342,0.708968383300659,0.02538307456583999
category_1,0.8245682126031069,0.19357382884424357,0.8259877904261438,0.14811597343475502
category_10,0.9991794082008116,0.7643072700152206,0.8995472945029664,0.17870182569513215
category_1,0.46079158695570877,0.5228159349860219,0.12140302784023094,0.4193010028385712
category_5,0.44451428986266095,0.0434819977228722,0.17314304071234132,0.27491210102577135
category_7,0.5536082447361252,0.6347184489775424,0.9412725775004938,0.25182476663254827
category_13,0.5015069381031177,0.632485740940884,0.15734940666623443,0.3529941955482391
category_6,0.611772456513297,0.07193056829482969,0.2879627299149474,0.6177699101437006
category_0,0.48184516454127846,0.7456542158778896,0.3268462564876975,0.8626841177948764
category_5,0.2615084796962881,0.2477950497258743,0.18152653331275292,0.4566292118342452
category_13,0.8877080142446755,0.19351455555728048,0.6636583506047812,0.009436243274164702
category_3,0.6597680930151927,0.05962488267159283,0.2858460614339541,0.5176021404265144
category_8,0.6804013274718836,0.20682656365368202,0.5248763878875305,0.035078539789787366
category_6,0.3676828570027103,0.6085852720360276,0.03990902027710519,0.08616236658516352
category_10,0.540507125868871,0.03275654848176601,0.1327402409766235,0.007285297961079462
category_2,0.300648892828161,0.14354886722070226,0.4664750086953502,0.05252671076556459
category_8,0.16432935475382715,0.7855095804491246,0.7109162634633593,0.17150204979168682
category_9,0.5201609249022882,0.7263911206512103,0.47704936034995304,0.020847770161420143
category_4,0.7177596863956519,0.5630952340354627,0.4520978120874036,0.016261590012142668
category_10,0.9476123529094947,0.589094669775314,0.7008791549165516,0.29186828606192916
category_13,0.1348665393782571,0.11555751776446488,0.2535811944067221,0.33231693112583505
category_11,0.46270299338950016,0.22595065789410917,0.4889602238740709,0.9517989364651848
category_2,0.9623268697141235,0.008835979118353876,0.7593160190905004,0.8478416562564345
category_12,0.7179306400663846,0.25801250634346684,0.7165248015966464,0.49123297807510424
category_0,0.561701232883152,0.32864064528826487,0.38539082845953976,0.4151248896827068
category_0,0.5062548724065212,0.8136456966501603,0.17628991647141,0.36801959154867403
category_11,0.4956716212258876,0.18855090938716712,0.11020182344016527,0.6833290421883127
category_1,0.2119861963353693,0.25656397325455615,0.866977893429389,0.824987185227143
category_5,0.1825300674967465,0.43773442878909274,0.15952952076748983,0.0026625717824213524
category_9,0.35036066909662256,0.34074734290057107,0.27304751021191165,0.824103458353951
category_1,0.4165131596177484,0.9694024756075849,0.9576823875110885,0.19284409734718477
category_11,0.8825954378253017,0.7419241582014036,0.7084811444015393,0.558574000667569
category_1,0.10820694368453665,0.3948387371215334,0.4834920937312721,0.12316178488242102
category_0,0.48595836983680585,0.2658200149468013,0.46254132674492643,0.09766491034242974
category_13,0.703332608665086,0.45837264587773185,0.6672450181077856,0.6606294739815344
category_7,0.5840092525655833,0.006934895548896924,0.511285396177118,0.9163884260724794
category_13,0.8638256741763656,0.24436749548234415,0.5530107509320195,0.9613771786284758
category_3,0.8064177376251471,0.28714236346537236,0.5740150799399754,0.032642053615885014
category_1,0.31808987730768823,0.6976723550307002,0.9977078392564407,0.23834485832298802
category_7,0.7159825814345764,0.7972931230782146,0.29018958011048934,0.47603514252736256
category_0,0.8128925814204503,0.44682285792126375,0.6536038671422352,0.09058148138569266
category_11,0.6900260614784955,0.2092917897194918,0.458588248015271,0.3455860800498187
category_9,0.5260692918858363,0.7326433801344524,0.8616676912539286,0.21276613128247723
category_9,0.6460157399086542,0.7922538093125376,0.0063479820017935396,0.6927912764748526
category_0,0.6697000285346787,0.9060139839555399,0.5340995419868697,0.21374110965332338
category_7,0.12467314388794482,0.1592883025929679,0.43485773588953813,0.7993326610318435
category_12,0.42797923532795856,0.6901103617830479,0.694933658464753,0.856611181239317
category_11,0.6926906331146794,0.0002351897026043881,0.6981418204710441,0.31192302395581095
category_5,0.9368093337173197,0.1001508520365113,0.1903632850082715,0.6901109230609266
category_7,0.6643086319485967,0.09242918768201425,0.3848283893448675,0.4088544122536546
category_2,0.4449765645131848,0.40756688044503875,0.26908079129643137,0.27758305150314044
category_3,0.48787797013690104,0.0051661980410847574,0.5799388040654125,0.6770670223120157
category_5,0.14018754895877195,0.5369802794421618,0.9730359845370693,0.7462472088816416
category_6,0.9190203397054016,0.7982413425394796,0.25074427299881374,0.05101393646357122
category_4,0.906345903601356,0.7200294563014001,0.0046264192905736135,0.41126174458204356
category_2,0.9120806384752116,0.27468080302632203,0.039766059933101894,0.8191231496869513
category_2,0.6606466964413543,0.3799493269955173,0.6767255542121622,0.6716242255131095
category_7,0.7453147074350298,0.5779226340475164,0.7410507022860899,0.43862320312444125
category_7,0.10673861231887616,0.6675169346071665,0.5147299298392868,0.4186115080201436
category_9,0.3450925544587484,0.7243838371648251,0.19487750319853436,0.8333340121787436
category_8,0.35128347578205876,0.2872969000810509,0.9449650153530388,0.3817535426043991
category_6,0.025589607402174197,0.9770146738700417,0.48576351951225394,0.3973273899305446
category_10,0.9826538728687704,0.7455056509821412,0.1090892261182671,0.6627447130818317
category_13,0.9951786878899811,0.8467680131365746,0.25795493961824734,0.3193975293696776
category_2,0.05359839484195106,0.7200056222848288,0.3788607826253304,0.7826131775875302
category_12,0.6580831702657656,0.9169291767533393,0.539488255266583,0.7886178774606994
category_8,0.8773420906465866,0.37966909095382617,0.9749616320862523,0.7832134275044542
category_4,0.4689510966712118,0.9107701215785645,0.9125028057097885,0.2679661418275512
category_10,0.13850023300517988,0.25606467561075963,0.3359397422863126,0.4768691544362047
category_5,0.4882100808985498,0.8439581405453414,0.6864662925320111,0.7794776561275961
category_4,0.48188444201188396,0.2460723750188606,0.7705959459356211,0.18375016712802994
category_13,0.0172962888695688,0.5833239248060917,0.19138212581728364,0.8601569038590074
category_12,0.29225375528771713,0.6367399821732522,0.18062428807830955,0.9840108690506739
category_12,0.26654090236681194,0.43586853278042903,0.1268625195288431,0.8495285293744574
category_3,0.12846670954528738,0.45722856972312853,0.6762308901928762,0.33053206378442535
category_11,0.8125368484789897,0.33468977249874765,0.1946201037546208,0.6208586224927025
category_10,0.156067453966643,0.7204464175795783,0.36318973850401215,0.08760135154116278
category_5,0.9319449241879705,0.4393563600911138,0.2166748198467705,0.1869214335994941
category_0,0.6245048318186227,0.6325640754811229,0.8527335057814605,0.8785457284839394
category_0,0.3166037308312958,0.5418356933379513,0.4604394133512727,0.7545986683428597
category_4,0.2783315650969357,0.822334995934729,0.746713353416945,0.3760196399710186
category_1,0.8424522552080606,0.8196218797746019,0.10862678650342927,0.6493785435700402
category_11,0.5575482783177775,0.6097669183063913,0.7957175439360482,0.7642121432184018
category_8,0.9372216560487463,0.9150800102351991,0.4738394380793415,0.7778677463649871
category_0,0.993659500204489,0.8778627552793179,0.03814934041838247,0.1776432144864678
category_8,0.3003469963805768,0.5357557264575732,0.07025887041307921,0.934035277511844
category_9,0.8577926847531504,0.0700815444673033,0.6793673373504578,0.6065090763063087
category_12,0.4265137297558833,0.14388388678982045,0.8358504246010184,0.49158679928992444
category_4,0.8438477724867248,0.9144056267192308,0.7246720454443901,0.6677211372441164
category_0,0.42187902418459156,0.40502457830329,0.33035091753768675,0.6769953374445378
category_10,0.7101082235232036,0.16869612573404769,0.1348037262491305,0.7684034345663765
category_9,0.5853096712110132,0.8881113537815422,0.8275744838911787,0.4576038224635356
category_1,0.8871947959678047,0.2556664247244439,0.7651379221112397,0.3382136657480006
category_6,0.15689710631015585,0.8710861586778612,0.5404465292015278,0.8391904814062799
category_9,0.23060189275861043,0.5995167391697055,0.8377777035859485,0.8106654315694127
category_13,0.12683888878461003,0.9499206435790587,0.9182695398860422,0.6670752260326963
category_1,0.21181602435029945,0.014949407096305989,0.2288590191144294,0.3919165618841518
category_10,0.7301632611124599,0.43317003176439006,0.8178741611804344,0.2827460062078816
category_3,0.7255753174420896,0.8819105410041111,0.37341233284381714,0.6316134525112842
category_11,0.808470699019681,0.6800607417941477,0.5457600272388393,0.5076205910592186
category_11,0.5048981870770393,0.8348896513190186,0.08692615160962913,0.21573846911728412
category_6,0.4956289887181967,0.8801474942473481,0.4805782756728517,0.43062571631982693
category_2,0.04040662276456375,0.3959414681271525,0.6540886395317909,0.36018141419636174
category_8,0.33404663496827647,0.8323920356778062,0.9683621226621717,0.8573762354940093
category_2,0.11459941296010323,0.2692992036496107,0.9408681611616324,0.6320380841409923
category_12,0.7255185016886557,0.3093671452009934,0.9793457203250089,0.1972584740313249
category_11,0.5919530323682258,0.38148474800736343,0.01701951828438042,0.04029687135290738
category_2,0.39376856418802775,0.27810555748591126,0.15851215821811293,0.48272887846207313
category_0,0.9339895447278734,0.3828388276646305,0.4683304268641395,0.8735160832738202
category_3,0.2434303017632664,0.5136319496307523,0.18739011923013071,0.8696367072886639
category_10,0.23055243564428063,0.5058383715412809,0.20608059327928718,0.5834268828232086
category_3,0.5862429439376484,0.7399253605171051,0.6362404248831849,0.8484126015364857
category_5,0.34535224669191533,0.7626077493429216,0.893674277187819,0.6126110184539574
category_6,0.18033174271038888,0.009160320739429406,0.6363512821273687,0.3294623635737657
category_8,0.9955178511608427,0.4432050976742852,0.055240677286116036,0.08792350474331567
category_10,0.6912083713121114,0.5149825600031411,0.1355113689325238,0.732946670118438
category_3,0.3818136876218545,0.953597400776091,0.6675634405859585,0.9802166413739483
category_9,0.6733401472837228,0.6120059031182993,0.04638134559984408,0.2986557172421187
category_4,0.2563641226240282,0.9860824215644942,0.8093845954660671,0.34023666280120735
category_7,0.9201621491082026,0.6288331097266112,0.16923538929865756,0.08632701888071204
category_12,0.7898723568269664,0.26811833660586226,0.8274691772954788,0.7919300964726187
category_11,0.8434138156257945,0.31593850111533006,0.28469796077600495,0.42238263742932813
category_7,0.467762544003929,0.9968217736945088,0.5880309541252495,0.48364540927505995
category_7,0.6170348409852071,0.2717977794594245,0.3755048635312862,0.22501117412140648
category_10,0.6382542539267353,0.25442411715181024,0.3795310342904442,0.3793245836674837
category_4,0.17049838988401667,0.9498542190112872,0.19720886184823583,0.23496774567381884
category_10,0.5458139764536447,0.667853991845693,0.955458619707004,0.1983483949236673
category_9,0.032641662999201904,0.42280432077084384,0.39319283420636364,0.4563201632117956
category_11,0.6711184115601954,0.28641120213077254,0.019201443435562737,0.2641687470736771
category_6,0.5758444039730782,0.5299491131722214,0.8636994625946328,0.16396853246583765
category_11,0.571764828602397,0.033166397903740874,0.2710354849385518,0.18230411442833216
category_1,0.40383144872318566,0.9414766826486818,0.7143084379956333,0.08944445597533945
